x,experiment,tree_ID,spec,drought_timing,block,rep,treatment,drought_start_doy,dendrometer,dendro_start_doy,dendro_end_doy,species_lat,species_en,genus,family,drought_tolerance,drought_index,wood_anatomy,deciduousness,diameter_1_init,diameter_2_init,diameter_3_init,height_1_init,height_2_init,height_3_init,,,diameter_1GS,height_1_corr,diameter_2GS,notes,height_1GS,height1G2,notes_height,SAM_status,doy_stage_1,doy_stage_2,doy_stage_3,doy_stage_4,shoot_height_date,shoot_height_date,photo_max_date,photo_max_date,biomass_root,biomass_old_shoot,biomass_new_shoot,biomass_adventitious_shoots,number_adventitious_shoots,status,,,,,,,
2,GS_extend_heat,Acma_GS_ext_heat_B3_R11,Acma,GS_ext_heat,3,11,GS_extend_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,15.9,,,72,,,,,18.7,,,,78.5,,,Alive,117,,122,123,,,,,60.7,26.4,1.2,0.0,0.0,,,,,,,,
1,GS_extend_heat,Acma_GS_ext_heat_B3_R12,Acma,GS_ext_heat,3,12,GS_extend_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9.7,8.9,,79,,,,,13.1,,11.9,,96.5,,,Alive,117,122,123,129,,,,,106.7,45.6,4.8,0.0,0.0,,,,,,,,
2,GS_extend_heat,Acma_GS_ext_heat_B3_R13,Acma,GS_ext_heat,3,13,GS_extend_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.7,,,77.5,,,,,17.7,,,,84,,,Alive,,117,122,123,,,,,110.7,34.2,1.9,0.0,0.0,,,,,,,,
1,GS_extend_heat,Acma_GS_ext_heat_B3_R14,Acma,GS_ext_heat,3,14,GS_extend_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,11.8,,,72.5,,,,,17.3,,,,84,,,Alive,117,,122,123,,,,,81.9,27.0,2.0,0.0,0.0,,,,,,,,
2,GS_extend_heat,Acma_GS_ext_heat_B3_R15,Acma,GS_ext_heat,3,15,GS_extend_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,11.9,,,81,,,,,17,,,,92,,,Alive,117,129,132,135,,,,,84.5,33.4,2.4,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B1_R1,Acma,con_heat,1,1,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.6,,,67.5,,,,,12.8,,,,72,,,Alive,129,132,135,,,,,,90.9,23.2,1.1,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B1_R2,Acma,con_heat,1,2,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,12.8,,,80.5,,,,,16,,,,89,,,Alive,129,135,,,,,,,63.6,NA,NA,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B1_R3,Acma,con_heat,1,3,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,8.4,,,81,,,,,10.7,,,,88,,,Alive,129,132,135,,,,,,57.0,18.0,1.4,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B1_R4,Acma,con_heat,1,4,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9.4,,,80.5,,,,,12.4,,,,99,,,Alive,129,132,135,,,,,,60.3,22.9,1.7,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B1_R5,Acma,con_heat,1,5,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9.9,,,75,,,,,16.3,,,,79,,,Alive,129,,132,135,,,,,84.4,26.2,0.9,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B2_R6,Acma,con_heat,2,6,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.1,,,73,,,,,13.1,,,,73,,,Dead,129,135,,,,,,,58.0,23.0,1.4,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B2_R7,Acma,con_heat,2,7,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.5,,,64.5,,,,,16.3,,,,69,,,Dead,129,132,135,,,,,,101.3,22.6,2.8,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B2_R8,Acma,con_heat,2,8,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.4,,,74,,,,,11.6,,,,72,,,Dead,129,135,,,,,,,51.9,16.7,1.6,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B2_R9,Acma,con_heat,2,9,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.4,,,68,,,,,16,,,,75.5,,,Alive,129,132,135,,,,,,77.1,25.1,1.3,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B2_R10,Acma,con_heat,2,10,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.7,,,83.5,,,,,15.6,,,,63,,,Dead,129,135,,,,,,,38.5,9.6,1.6,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B3_R11,Acma,con_heat,3,11,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,7.8,,,76.5,,,,,10.4,,,"stem injury, exclude q mark",71,,"stem injury, exclude q mark",Dead,129,,,,,,,,15.8,13.6,0.6,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B3_R12,Acma,con_heat,3,12,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.6,,,89,,,,,13.1,,,,93.5,,,Alive,129,,135,,,,,,57.2,21.3,0.7,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B3_R13,Acma,con_heat,3,13,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.8,,,89,,,,,13.5,,,,95,,,Dead,129,132,135,,,,,,59.5,22.1,1.1,0.0,0.0,,,,,,,,
2,control_heat,Acma_con_heat_B3_R14,Acma,con_heat,3,14,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9,,,84.5,,,,,11.2,,,"half dead, discard q mark",40,,"half dead, discard q mark",Dead,129,135,,,,,,,99.7,38.4,4.1,0.0,0.0,,,,,,,,
1,control_heat,Acma_con_heat_B3_R15,Acma,con_heat,3,15,control_heat,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,6.7,8.3,,65,,,,,12.2,,8.3,,65.5,,,Dead,129,135,,,,,,,66.1,27.3,2.1,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B1_R1,Acma,defol2,1,1,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9.2,7.7,,100,,,,,11.2,,8.6,,107,98.5,,Dead,129,132,135,,,,,,43.0,31.8,4.2,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B1_R2,Acma,defol2,1,2,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9.4,,,73,,,,,9.6,,,"initial reading 8.9, remeasured at different spot",71,,"initial reading 8.9, remeasured at different spot",Dead,129,,,,,,,,7.0,15.2,0.5,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B1_R3,Acma,defol2,1,3,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,8.8,,,97,,,,,9.1,,,,95,,,Dead,129,,,,,,,,17.5,15.6,0.7,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B1_R4,Acma,defol2,1,4,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,11.2,,,83.5,,,,,12,,,,86,,,Dead,129,135,,,,,,,19.8,20.0,0.4,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B1_R5,Acma,defol2,1,5,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,10.4,,,78.5,,,,,11.7,,,,82,,,Dead,129,132,135,,,,,,38.6,19.0,2.4,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B2_R6,Acma,defol2,2,6,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,11.9,,,84.5,,,,,13.7,,,,97,,,Dead,,129,132,,,,,,26.7,26.1,0.7,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B2_R7,Acma,defol2,2,7,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,14.3,,,85,,,,,15.3,,,,106,,,Alive,129,132,135,,,,,,41.4,36.1,2.5,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B2_R8,Acma,defol2,2,8,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,7.6,,,74,,,,,8,,,,79,,,Dead,129,135,,,,,,,12.4,8.9,0.7,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B2_R9,Acma,defol2,2,9,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,11.8,,,68.5,,,,,13.4,,,,111,,,Alive,129,132,135,,,,,,40.3,28.6,1.0,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B2_R10,Acma,defol2,2,10,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,8.2,,,81,,,,,9.7,,,,89,,,Dead,,129,132,,,,,,11.3,14.1,0.8,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B3_R11,Acma,defol2,3,11,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,8.1,,,87.5,,,,,9.2,,,,61,,,Dead,132,,,,,,,,13.0,9.8,1.5,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B3_R12,Acma,defol2,3,12,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,7.3,,,81.5,,,,,7.5,,,,56,,,Dead,129,132,,,,,,,9.7,7.5,0.7,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B3_R13,Acma,defol2,3,13,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,8.2,9,,73.5,,,,,9.6,,9.3,,87.5,,,Alive,129,132,135,,,,,,39.4,26.3,1.4,0.0,0.0,,,,,,,,
1,defoliation,Acma_defol2_B3_R14,Acma,defol2,3,14,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9.6,,,79,,,,,11.6,,,,57,,,Dead,129,132,,,,,,,43.3,15.0,2.5,0.0,0.0,,,,,,,,
2,defoliation,Acma_defol2_B3_R15,Acma,defol2,3,15,defol2,NA,no,NA,NA,Acer macrophyllum,bigleaf maple,Acer,Sapindaceae,no,2,diffuse-porous,deciduous,9,,,87,,,,,9.9,,,,91.5,,,Alive,129,,132,,,,,,25.9,20.3,1.0,0.0,0.0,,,,,,,,
1,control,Prvi_Con_B1_R1,Prvi,Con,1,1,control,NA,mag_den,April,Dez,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.7,,,56,,,,,10.2,,,,84.5,,,,,,,129,,,,,56.4,15.9,4.3,0.0,0.0,,,,,,,,
2,control,Prvi_Con_B1_R2,Prvi,Con,1,2,control,NA,mag_den,April,Dez,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.1,,,38,,,,,8.8,,,,60.5,,,,,,,129,,,,,46.2,7.9,2.7,0.0,0.0,,,,,,,,
1,control,Prvi_Con_B1_R3,Prvi,Con,1,3,control,NA,mag_den,April,Dez,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.4,,,40,,,,,6.7,,,,59.5,,,,,,129,135,,,,,17.4,5.6,1.4,0.8,5.0,,,,,,,,
2,control,Prvi_Con_B1_R4,Prvi,Con,1,4,control,NA,mag_den,April,Dez,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.8,,,40,,,,,9.4,,,,59.5,,,,,,,129,,,,,47.7,11.7,3.7,0.0,0.0,,,,,,,,
1,control,Prvi_Con_B1_R5,Prvi,Con,1,5,control,NA,swiss_den,April,Dez,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.9,,,36,,,,,8.3,,,,69.5,,,,,129,132,,,,,,39.8,8.8,3.0,0.1,1.0,,,,,,,,
2,control,Prvi_Con_B2_R6,Prvi,Con,2,6,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,7.7,,,43,,,,,,,,"cant measure, has dendrometer",89,,"cant measure, has dendrometer",,,,129,132,,,,,43.9,14.0,4.8,1.5,1.0,,,,,,,,
1,control,Prvi_Con_B2_R7,Prvi,Con,2,7,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,8.1,,,60,,,,,11.5,,,,94.5,,,,,,129,,,,,,36.0,18.0,6.6,0.0,0.0,,,,,,,,
2,control,Prvi_Con_B2_R8,Prvi,Con,2,8,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5,,,44,,,,,8.2,,,,78,,,,,,129,,,,,,29.0,10.7,4.5,0.0,0.0,,,,,,,,
1,control,Prvi_Con_B2_R9,Prvi,Con,2,9,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.1,,,41,,,,,7.4,,,,60,,,,,,129,,,,,,19.3,7.0,2.6,0.0,0.0,,,,,,,,
2,control,Prvi_Con_B2_R10,Prvi,Con,2,10,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,8.1,,,44,,,,,9.3,,,,56,,,,,,129,135,,,,,42.8,9.6,4.4,1.7,8.0,,,,,,,,
1,control,Prvi_Con_B3_R11,Prvi,Con,3,11,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.2,,,39,,,,,7.5,,,,55,,,,,,129,132,,,,,25.9,5.5,2.1,0.2,1.0,,,,,,,,
2,control,Prvi_Con_B3_R12,Prvi,Con,3,12,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,7.3,,,43.5,,,,,9.4,,,,62,,,,,,129,,,,,,50.3,9.9,1.9,0.0,0.0,,,,,,,,
1,control,Prvi_Con_B3_R13,Prvi,Con,3,13,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,4.9,,,35,,,,,8.4,,,,57,,,,,,129,135,,,,,36.7,8.4,2.7,3.9,6.0,,,,,,,,
2,control,Prvi_Con_B3_R14,Prvi,Con,3,14,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5,,,32.5,,,,,6.1,,,,42.5,,,,,,129,135,,,,,10.4,2.7,0.7,0.0,0.0,,,,,,,,
1,control,Prvi_Con_B3_R15,Prvi,Con,3,15,control,NA,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.5,,,39,,,,,9.1,,,,49.5,,,,,129,132,,,,,,46.2,7.8,2.1,1.8,3.0,,,,,,,,
2,drought,Prvi_Dro1_B1_R1,Prvi,Dro1,1,1,drought_1,doy leaf-out,mag_den,April,Mai,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.4,,,43.5,,,,,7.6,,,,58.5,,,,,,,129,,,,,65.6,8.4,1.2,2.1,6.0,,,,,,,,
1,drought,Prvi_Dro1_B1_R2,Prvi,Dro1,1,2,drought_1,doy leaf-out,mag_den,April,Mai,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,8.3,,,43,,,,,9.2,,,,47.5,47.5,,,,,,129,,,,,37.4,10.6,0.7,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro1_B1_R3,Prvi,Dro1,1,3,drought_1,doy leaf-out,mag_den,April,Mai,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.9,,,47,,,,,8,,,,66,,,,,,,129,,,,,54.5,8.9,2.0,0.0,0.0,,,,,,,,
1,drought,Prvi_Dro1_B1_R4,Prvi,Dro1,1,4,drought_1,doy leaf-out,mag_den,April,Mai,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.1,,,31,,,,,6.7,,,,44,44,,,,,,129,,,,,29.9,4.4,1.4,1.3,4.0,,,,,,,,
2,drought,Prvi_Dro1_B1_R5,Prvi,Dro1,1,5,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.9,,,48.5,,,,,7.7,,,,71.5,,,,,,,129,,,,,39.2,7.8,2.4,0.0,0.0,,,,,,,,
1,drought,Prvi_Dro1_B2_R6,Prvi,Dro1,2,6,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,8.4,,,26,,,,,6.8,,,discrepancy,44,,discrepancy,,,,129,135,,,,,33.5,4.7,1.7,2.2,1.0,,,,,,,,
2,drought,Prvi_Dro1_B2_R7,Prvi,Dro1,2,7,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,8.4,,,48,,,,,6.6,,,discrepancy,77,,discrepancy,,,,129,135,,,,,37.2,7.8,2.8,0.0,0.0,,,,,,,,
1,drought,Prvi_Dro1_B2_R8,Prvi,Dro1,2,8,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.4,,,41,,,,,6.3,,,,57,,,,,,129,,,,,,22.9,6.6,1.2,0.2,1.0,,,,,,,,
2,drought,Prvi_Dro1_B2_R9,Prvi,Dro1,2,9,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.3,,,42.5,,,,,7.8,,,,56,,,,,,129,,,,,,36.8,10.2,2.4,1.3,10.0,,,,,,,,
1,drought,Prvi_Dro1_B2_R10,Prvi,Dro1,2,10,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,9.4,,,39,,,,,6.8,,,discrepancy,65.5,,discrepancy,,,,129,,,,,,24.0,6.8,2.3,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro1_B3_R11,Prvi,Dro1,3,11,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,7.6,,,52,,,,,9,,,,71,,,,,,129,135,,,,,43.2,9.5,1.9,1.7,6.0,,,,,,,,
1,drought,Prvi_Dro1_B3_R12,Prvi,Dro1,3,12,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.2,,,45,,,,,6.6,,,,47,,,,,129,132,,,,,,9.6,4.1,0.4,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro1_B3_R13,Prvi,Dro1,3,13,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.7,,,53.5,,,,,8.2,,,,75.5,,,,,,,129,,,,,55.0,10.0,3.9,2.4,9.0,,,,,,,,
1,drought,Prvi_Dro1_B3_R14,Prvi,Dro1,3,14,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.5,,,29,,,,,8.1,,,,56,,,,,,,129,,,,,33.4,5.8,2.5,0.1,2.0,,,,,,,,
2,drought,Prvi_Dro1_B3_R15,Prvi,Dro1,3,15,drought_1,doy leaf-out,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,7,,,49,,,,,9.5,,,,70.5,,,,,,129,135,,,,,62.6,12.9,3.5,1.0,6.0,,,,,,,,
1,drought,Prvi_Dro2_B1_R1,Prvi,Dro2,1,1,drought_2,doy 15_may,mag_den,Mai,Jun,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,4.7,,,37,,,,,7,,,,55.5,,,,,,129,135,,,,,29.9,6.8,1.6,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro2_B1_R2,Prvi,Dro2,1,2,drought_2,doy 15_may,mag_den,Mai,Jun,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.7,,,36.5,,,,,7.6,,,,45,,,,,,129,135,,,,,31.1,7.5,2.8,0.0,0.0,,,,,,,,
1,drought,Prvi_Dro2_B1_R3,Prvi,Dro2,1,3,drought_2,doy 15_may,mag_den,Mai,Jun,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.8,,,36,,,,,8.8,,,,53,,,,,,,129,,,,,31.2,8.1,1.9,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro2_B1_R4,Prvi,Dro2,1,4,drought_2,doy 15_may,mag_den,Mai,Jun,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.6,,,41,,,,,7.6,,,,51,,,,,,,129,,,,,24.0,5.9,1.1,0.0,0.0,,,,,,,,
1,drought,Prvi_Dro2_B1_R5,Prvi,Dro2,1,5,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,4.7,4.4,,40,,,,,7,,6.4,,59.5,60,,,,,,129,,,,,41.2,11.4,3.6,0.3,1.0,,,,,,,,
2,drought,Prvi_Dro2_B2_R6,Prvi,Dro2,2,6,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6,,,43,,,,,7.6,,,,76,,,,,,129,132,,,,,32.1,10.1,3.6,0.1,1.0,,,,,,,,
1,drought,Prvi_Dro2_B2_R7,Prvi,Dro2,2,7,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.8,,,35,,,,,8.7,,,,66,,,,,,129,135,,,,,36.4,8.7,5.1,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro2_B2_R8,Prvi,Dro2,2,8,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.3,,,50.5,,,,,8.7,,,,102,,,,,,129,135,,,,,46.4,13.0,6.3,0.0,0.0,,,,,,,,
1,drought,Prvi_Dro2_B2_R9,Prvi,Dro2,2,9,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.8,,,42.5,,,,,9.4,,,,101,,,,,,129,135,,,,,23.5,13.3,7.6,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro2_B2_R10,Prvi,Dro2,2,10,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.9,,,37,,,,,12.3,,,,99.5,,,,,,129,132,,,,,57.4,15.3,11.0,1.4,1.0,,,,,,,,
1,drought,Prvi_Dro2_B3_R11,Prvi,Dro2,3,11,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.5,,,30.5,,,,,7.8,,,,47.5,,,,,,129,,,,,,17.1,3.5,1.7,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro2_B3_R12,Prvi,Dro2,3,12,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.2,,,38.5,,,,,8.2,,,,49,,,,,,129,,,,,,38.0,8.1,1.5,5.0,4.0,,,,,,,,
1,drought,Prvi_Dro2_B3_R13,Prvi,Dro2,3,13,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,6.7,,,39.5,,,,,9,,,,60,,,,,,129,135,,,,,44.4,10.5,3.7,0.0,0.0,,,,,,,,
2,drought,Prvi_Dro2_B3_R14,Prvi,Dro2,3,14,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,5.6,,,31.5,,,,,8.5,,,,49.5,,,,,,,129,,,,,32.0,6.1,2.0,0.8,1.0,,,,,,,,
1,drought,Prvi_Dro2_B3_R15,Prvi,Dro2,3,15,drought_2,doy 15_may,no,NA,NA,Prunus virginiana,Bitter cherry,Prunus,Rosaceae,no,2.88±0.12 ,diffuse-porous,deciduous,8.9,,,40.5,,,,,10.7,,,,62.5,,,,,,129,135,,,,,36.2,9.5,3.4,0.7,1.0,,,,,,,,
