"","species","treatment","id","a","b","c","type","per10","per50","per90"
"361","Prvi","Con","Prvi_Con_B2_R9",93.5102930097503,276.718274319383,-3.46697750694063,"Percentage",284.336002506704,276.718274319383,269.100546132061
"362","Prvi","Con","Prvi_Con_B2_R10",90.8335038900476,270.527099061137,-2.4075561304411,"Percentage",275.817040562259,270.527099061137,265.237157560016
"363","Prvi","Con","Prvi_Con_B3_R11",93.5040677864118,254.229074211811,-6.98627679026086,"Percentage",269.579493279446,254.229074211811,238.878655144176
"364","Prvi","Con","Prvi_Con_B3_R12",94.7149519497501,273.477312020951,-3.43708197987204,"Percentage",281.029353021445,273.477312020951,265.925271020457
"365","Prvi","Con","Prvi_Con_B3_R13",92.3803709925503,279.40108206726,-2.74226307457384,"Percentage",285.426449892235,279.40108206726,273.375714242284
"366","Prvi","Con","Prvi_Con_B3_R14",73.1186020553157,271.988266240774,-3.96875099568509,"Percentage",280.708503469821,271.988266240774,263.268029011728
"367","Prvi","Con","Prvi_Con_B3_R15",86.5884061760254,266.266248513569,-3.10228789956324,"Percentage",273.082671732462,266.266248513569,259.449825294676
"368","Prvi","Con","Prvi_Con_B1_R1",81.7483408840087,264.222801404024,-2.49933361674855,"Percentage",269.714398653707,264.222801404024,258.731204154342
"369","Prvi","Con","Prvi_Con_B1_R2",92.5258812367879,267.022552628036,-1.41107495871572,"Percentage",270.12300120779,267.022552628036,263.922104048282
"370","Prvi","Con","Prvi_Con_B1_R3",94.5757538984958,273.502880700044,-3.3910608874946,"Percentage",280.953803025291,273.502880700044,266.051958374798
"371","Prvi","Con","Prvi_Con_B1_R4",92.5471472174666,267.866244910241,-1.65600984918623,"Percentage",271.504870451184,267.866244910241,264.227619369298
"372","Prvi","Con","Prvi_Con_B1_R5",92.2543373166525,271.438705789679,-2.33957057336717,"Percentage",276.579267753894,271.438705789679,266.298143825464
"373","Prvi","Dro1","Prvi_Dro1_B2_R6",77.1667426578846,266.193803961046,-3.54259194200147,"Percentage",273.977674043485,266.193803961046,258.409933878607
"374","Prvi","Dro1","Prvi_Dro1_B2_R8",72.2939265186056,259.436922365728,-4.28321097410065,"Percentage",268.848098787938,259.436922365728,250.025745943518
"375","Prvi","Dro1","Prvi_Dro1_B2_R9",92.0995593212247,256.600841440196,-2.55655102762441,"Percentage",262.218158191307,256.600841440196,250.983524689086
"376","Prvi","Dro1","Prvi_Dro1_B3_R11",35.0271063043112,264.1644571075,-1.21811248142606,"Percentage",266.840923789649,264.1644571075,261.48799042535
"377","Prvi","Dro1","Prvi_Dro1_B3_R12",78.3950974453042,275.29826539527,-4.43164655971273,"Percentage",285.035588134338,275.29826539527,265.560942656201
"378","Prvi","Dro1","Prvi_Dro1_B3_R13",75.6285950870102,263.198962904896,-1.87045044486661,"Percentage",267.308762593046,263.198962904896,259.089163216745
"379","Prvi","Dro1","Prvi_Dro1_B3_R14",73.566530127353,263.661982090729,-3.1350850927412,"Percentage",270.55046810854,263.661982090729,256.773496072917
"380","Prvi","Dro1","Prvi_Dro1_B3_R15",73.566530127353,263.661982090729,-3.1350850927412,"Percentage",270.55046810854,263.661982090729,256.773496072917
"381","Prvi","Dro1","Prvi_Dro1_B1_R1",90.7880692701621,267.936068975399,-3.03434412044108,"Percentage",274.603204452928,267.936068975399,261.268933497871
"382","Prvi","Dro1","Prvi_Dro1_B1_R2",87.7809014564742,266.224141725232,-1.85552108233415,"Percentage",270.301138251102,266.224141725232,262.147145199362
"383","Prvi","Dro1","Prvi_Dro1_B1_R3",85.1974621827707,268.518131599685,-2.39175361185614,"Percentage",273.773351418588,268.518131599685,263.262911780782
"384","Prvi","Dro1","Prvi_Dro1_B1_R4",92.1061358984135,272.828855505958,-2.47284610722849,"Percentage",278.262253748731,272.828855505958,267.395457263186
"385","Prvi","Dro1","Prvi_Dro1_B1_R5",88.9512385299306,273.082133289013,-2.48514939239401,"Percentage",278.542564612333,273.082133289013,267.621701965693
"386","Prvi","Dro2","Prvi_Dro2_B2_R6",92.5696640548806,263.423686159775,-1.25981470312285,"Percentage",266.191781988366,263.423686159775,260.655590331184
"387","Prvi","Dro2","Prvi_Dro2_B2_R7",96.2560195031529,267.376667594059,-3.36914631549187,"Percentage",274.779438683099,267.376667594059,259.973896505018
"388","Prvi","Dro2","Prvi_Dro2_B2_R8",92.3210887865142,268.838918365995,-3.20512055718718,"Percentage",275.881288027572,268.838918365995,261.796548704418
"389","Prvi","Dro2","Prvi_Dro2_B2_R9",38.2177796285951,255.546681446723,-6.59442893670826,"Percentage",270.036122779956,255.546681446723,241.057240113491
"390","Prvi","Dro2","Prvi_Dro2_B2_R10",61.6823832689437,264.22478168096,-3.30852493136918,"Percentage",271.494353974894,264.22478168096,256.955209387026
"391","Prvi","Dro2","Prvi_Dro2_B3_R11",72.568055211968,266.646866907072,-3.51778160719329,"Percentage",274.376223112098,266.646866907072,258.917510702045
"392","Prvi","Dro2","Prvi_Dro2_B3_R12",93.1350472948253,269.980488416397,-3.13795849182525,"Percentage",276.875287937297,269.980488416397,263.085688895498
"393","Prvi","Dro2","Prvi_Dro2_B3_R13",77.3199623270372,264.159387998353,-7.77390648522599,"Percentage",281.240406389605,264.159387998353,247.078369607101
"394","Prvi","Dro2","Prvi_Dro2_B3_R14",92.2545369700372,279.367312172617,-2.62526520037601,"Percentage",285.135609392909,279.367312172617,273.599014952326
"395","Prvi","Dro2","Prvi_Dro2_B3_R15",96.3427721337132,260.707251925662,-3.46297848552123,"Percentage",268.316193364836,260.707251925662,253.098310486489
"396","Prvi","Dro2","Prvi_Dro2_B1_R1",83.6010689491949,270.699681287544,-1.80568956442726,"Percentage",274.667186777543,270.699681287544,266.732175797545
"397","Prvi","Dro2","Prvi_Dro2_B1_R2",78.3331754559999,271.370684596018,-3.02749726198353,"Percentage",278.022775987866,271.370684596018,264.71859320417
"398","Prvi","Dro2","Prvi_Dro2_B1_R3",79.035567917582,271.073463857725,-2.23358333045752,"Percentage",275.981148046934,271.073463857725,266.165779668515
"399","Prvi","Dro2","Prvi_Dro2_B1_R4",91.7135085158315,270.856889781565,-1.34591814197855,"Percentage",273.814174202203,270.856889781565,267.899605360927
"400","Prvi","Dro2","Prvi_Dro2_B1_R5",76.0911898764719,265.245189119135,-2.60277680226575,"Percentage",270.964074278394,265.245189119135,259.526303959876
"401","Prvi","Dro3","Prvi_Dro3_B2_R6",91.2442862105207,277.500816850615,-4.28520185853136,"Percentage",286.916367693027,277.500816850615,268.085266008203
"402","Prvi","Dro3","Prvi_Dro3_B2_R7",115.914996462871,256.363269644465,-6.47121446920148,"Percentage",270.581981121408,256.363269644465,242.144558167522
"403","Prvi","Dro3","Prvi_Dro3_B2_R8",92.2888286765554,269.482055171755,-1.90475097440616,"Percentage",273.667220826426,269.482055171755,265.296889517085
"404","Prvi","Dro3","Prvi_Dro3_B2_R9",73.4984605315386,267.657932153865,-7.68823406616948,"Percentage",284.550709000366,267.657932153865,250.765155307363
"405","Prvi","Dro3","Prvi_Dro3_B2_R10",76.3909483373575,274.19767932402,-5.38572065373783,"Percentage",286.03131711108,274.19767932402,262.36404153696
"406","Prvi","Dro3","Prvi_Dro3_B3_R11",87.6103038900062,263.846374605822,-1.34630870638271,"Percentage",266.804517184168,263.846374605822,260.888232027476
"407","Prvi","Dro3","Prvi_Dro3_B3_R12",84.5805405070662,269.324468232727,-6.06414524851168,"Percentage",282.648757213294,269.324468232727,256.000179252161
"408","Prvi","Dro3","Prvi_Dro3_B3_R13",92.3679131869899,278.129466761171,-3.28635276845225,"Percentage",285.350321833811,278.129466761171,270.908611688531
"409","Prvi","Dro3","Prvi_Dro3_B3_R14",83.3668895509834,271.24867946325,-1.32669461132153,"Percentage",274.163725469865,271.24867946325,268.333633456635
"410","Prvi","Dro3","Prvi_Dro3_B3_R15",88.5811265585496,271.2810516908,-1.775371156592,"Percentage",275.181940829957,271.2810516908,267.380162551642
"411","Prvi","Dro3","Prvi_Dro3_B1_R1",92.5258812367879,267.022552628036,-1.41107495871572,"Percentage",270.12300120779,267.022552628036,263.922104048282
"412","Prvi","Dro3","Prvi_Dro3_B1_R2",90.7622685390623,275.007930294666,-3.78268991853083,"Percentage",283.319349552104,275.007930294666,266.696511037228
"413","Prvi","Dro3","Prvi_Dro3_B1_R3",89.8207165980973,267.051529283337,-5.59147617340154,"Percentage",279.337258155125,267.051529283337,254.765800411549
"414","Prvi","Dro3","Prvi_Dro3_B1_R4",74.4021558637936,272.19983282886,-3.12173811333348,"Percentage",279.058992535484,272.19983282886,265.340673122237
"415","Prvi","Dro3","Prvi_Dro3_B1_R5",86.7808766736203,264.681992520525,-4.60755678176029,"Percentage",274.805829522881,264.681992520525,254.558155518169
"416","Prvi","defol1","Prvi_defol1_B2_R9",49.9990489377011,290.86776369423,-2.78941284203711,"Percentage",296.996730147092,290.86776369423,284.738797241369
"417","Prvi","GS_ext","Prvi_GS_ext_B2_R6",60.5010018296054,262.942794577421,-5.97306933704795,"Percentage",276.066969326916,262.942794577421,249.818619827926
"418","Prvi","GS_ext","Prvi_GS_ext_B2_R7",94.4990646072484,260.815038338006,-3.04359650483347,"Percentage",267.50250338192,260.815038338006,254.127573294091
"419","Prvi","GS_ext","Prvi_GS_ext_B2_R8",86.9144446440016,282.173095268201,-6.93150689890316,"Percentage",297.403172584447,282.173095268201,266.943017951955
"420","Prvi","GS_ext","Prvi_GS_ext_B2_R9",102.663341365566,259.2820930788,-5.07417936186974,"Percentage",270.431204682513,259.2820930788,248.132981475088
"421","Prvi","GS_ext","Prvi_GS_ext_B2_R10",89.942200537532,260.55346764424,-3.63055922570583,"Percentage",268.530621604436,260.55346764424,252.576313684045
"422","Prvi","GS_ext","Prvi_GS_ext_B3_R12",99.1095874689179,264.284394333546,-2.64409390349048,"Percentage",270.09406244308,264.284394333546,258.474726224012
"423","Prvi","GS_ext","Prvi_GS_ext_B3_R13",87.5198034571673,264.156980755544,-3.00014249536779,"Percentage",270.748967581877,264.156980755544,257.564993929211
"424","Prvi","GS_ext","Prvi_GS_ext_B3_R14",91.2628072359689,279.48908698461,-1.25013976460071,"Percentage",282.235924800496,279.48908698461,276.742249168724
"425","Prvi","GS_ext","Prvi_GS_ext_B3_R15",95.4610946268704,267.618694312523,-4.72363363895132,"Percentage",277.997578238359,267.618694312523,257.239810386687
"426","Prvi","GS_ext","Prvi_GS_ext_B1_R1",75.0784342804701,268.899277790493,-2.56223256778504,"Percentage",274.529078161282,268.899277790493,263.269477419705
"427","Prvi","GS_ext","Prvi_GS_ext_B1_R2",92.3121509312764,268.83753664422,-3.20963488751867,"Percentage",275.889825303351,268.83753664422,261.785247985088
"428","Prvi","GS_ext","Prvi_GS_ext_B1_R3",84.0209831946685,272.328917508217,-3.3993592163715,"Percentage",279.798073125623,272.328917508217,264.859761890811
"429","Prvi","GS_ext","Prvi_GS_ext_B1_R4",93.1344228269235,266.630879207275,-2.59217363112273,"Percentage",272.3264668183,266.630879207275,260.935291596249
"430","Prvi","GS_ext","Prvi_GS_ext_B1_R5",85.074711592198,271.283060815923,-1.47916946969063,"Percentage",274.533128328773,271.283060815923,268.032993303074
"431","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B2_R6",92.0995593212247,256.600841440196,-2.55655102762441,"Percentage",262.218158191307,256.600841440196,250.983524689086
"432","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B2_R7",90.2459497683407,265.808400426616,-3.39382439006206,"Percentage",273.265394787624,265.808400426616,258.351406065609
"433","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B2_R8",58.6703463709415,256.237490824951,-5.57109411204951,"Percentage",268.478435730599,256.237490824951,243.996545919303
"434","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B2_R9",102.663341365566,259.2820930788,-5.07417936186974,"Percentage",270.431204682513,259.2820930788,248.132981475088
"435","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B2_R10",89.4165657858656,271.664385400046,-2.60486233988448,"Percentage",277.387852953817,271.664385400046,265.940917846274
"436","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B3_R11",84.4683473718038,259.130885902001,-4.34075568565062,"Percentage",268.668500978725,259.130885902001,249.593270825278
"437","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B3_R12",87.8227182168212,272.917810584164,-4.19837624839185,"Percentage",282.142586062036,272.917810584164,263.693035106293
"438","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B3_R13",89.5534614231061,264.748513817827,-4.05146025530863,"Percentage",273.650481864892,264.748513817827,255.846545770762
"439","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B3_R14",80.3223753966338,267.075553436934,-2.61506242535355,"Percentage",272.821432869189,267.075553436934,261.329674004679
"440","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B3_R15",90.2912207525153,268.250470413693,-3.95048615210991,"Percentage",276.930575679535,268.250470413693,259.57036514785
"441","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B1_R1",94.1122852812356,271.334368200057,-2.43462693949993,"Percentage",276.683790348171,271.334368200057,265.984946051943
"442","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B1_R2",90.4676124393959,271.860321113775,-3.30286830004888,"Percentage",279.117464518347,271.860321113775,264.603177709202
"443","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B1_R3",92.0358360605707,259.173401733481,-4.79946406439104,"Percentage",269.718902133803,259.173401733481,248.627901333159
"444","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B1_R4",90.3783092703725,259.390299456904,-3.36490165764913,"Percentage",266.78374407941,259.390299456904,251.996854834398
"445","Prvi","GS_ext_heat","Prvi_GS_ext_heat_B1_R5",96.0718509824061,267.74387595084,-5.13965586437849,"Percentage",279.036854135102,267.74387595084,256.450897766577
"446","Prvi","con_heat","Prvi_con_heat_B2_R6",88.7867815714779,265.081685206841,-2.49776125618461,"Percentage",270.569827627248,265.081685206841,259.593542786434
"447","Prvi","con_heat","Prvi_con_heat_B2_R7",81.2982829324602,256.026298291657,-2.19050464079643,"Percentage",260.839328925184,256.026298291657,251.21326765813
"448","Prvi","con_heat","Prvi_con_heat_B2_R8",95.0319949368581,266.592084989666,-1.59203696344042,"Percentage",270.090147733765,266.592084989666,263.094022245567
"449","Prvi","con_heat","Prvi_con_heat_B2_R9",86.6734845276465,262.596201143909,-2.22222178236863,"Percentage",267.478921460422,262.596201143909,257.713480827397
"450","Prvi","con_heat","Prvi_con_heat_B2_R10",90.2459497683407,265.808400426616,-3.39382439006206,"Percentage",273.265394787624,265.808400426616,258.351406065609
"451","Prvi","con_heat","Prvi_con_heat_B3_R12",90.1476979210245,267.986389752587,-2.77748248143101,"Percentage",274.089142523908,267.986389752587,261.883636981266
"452","Prvi","con_heat","Prvi_con_heat_B3_R13",86.6734845276465,262.596201143909,-2.22222178236863,"Percentage",267.478921460422,262.596201143909,257.713480827397
"453","Prvi","con_heat","Prvi_con_heat_B3_R15",81.1898495128426,270.924922507869,-2.50747509141301,"Percentage",276.43440840578,270.924922507869,265.415436609958
"454","Prvi","con_heat","Prvi_con_heat_B1_R1",96.4977048952837,267.1983254086,-3.33736811628844,"Percentage",274.531272657327,267.1983254086,259.865378159873
"455","Prvi","con_heat","Prvi_con_heat_B1_R2",90.0530037214014,270.351856334628,-2.67356036683342,"Percentage",276.226268881626,270.351856334628,264.477443787629
"456","Prvi","con_heat","Prvi_con_heat_B1_R3",93.4581141127113,270.906622830267,-1.56357086849994,"Percentage",274.342139170942,270.906622830267,267.471106489592
"457","Prvi","con_heat","Prvi_con_heat_B1_R4",83.5119727591659,263.707699550234,-1.99224068920838,"Percentage",268.085099756532,263.707699550234,259.330299343936
"458","Prvi","con_heat","Prvi_con_heat_B1_R5",96.9420702796683,268.30840661075,-4.01178099114613,"Percentage",277.123190403386,268.30840661075,259.493622818113
"459","Acma","Con","Acma_Con_B1_R1",95.9558214794729,284.28341564949,-5.66696595836847,"Percentage",296.735012532144,284.28341564949,271.831818766835
"460","Acma","Con","Acma_Con_B1_R2",96.3510443008943,277.93608421634,-4.75660353606195,"Percentage",288.387410410419,277.93608421634,267.48475802226
"461","Acma","Con","Acma_Con_B1_R3",96.7963489672987,274.451421784496,-5.03930835429851,"Percentage",285.523913953336,274.451421784496,263.378929615655
"462","Acma","Con","Acma_Con_B1_R4",98.2380484573654,277.676116027322,-4.91552299646583,"Percentage",288.476623965618,277.676116027322,266.875608089026
"463","Acma","Con","Acma_Con_B1_R5",97.003215306314,275.333853975595,-4.01119519568323,"Percentage",284.147350644044,275.333853975595,266.520357307147
"464","Acma","Dro1","Acma_Dro1_B1_R1",85.7872799697957,279.298162825032,-3.86737181312925,"Percentage",287.795647222537,279.298162825032,270.800678427527
"465","Acma","Dro1","Acma_Dro1_B1_R2",90.5292821900725,271.858371021817,-3.33382904137028,"Percentage",279.183542128153,271.858371021817,264.533199915481
"466","Acma","Dro1","Acma_Dro1_B1_R3",102.941566905591,275.46464667848,-10.3611715210611,"Percentage",298.230467394551,275.46464667848,252.698825962408
"467","Acma","Dro1","Acma_Dro1_B1_R4",97.2185951529945,276.527634842088,-4.67650654636237,"Percentage",286.802969961829,276.527634842088,266.252299722347
"468","Acma","Dro1","Acma_Dro1_B1_R5",88.1165040535736,281.539888997192,-2.79591771784555,"Percentage",287.683148123052,281.539888997192,275.396629871332
"469","Acma","Dro2","Acma_Dro2_B1_R1",92.4157910156487,281.093097504815,-3.11668396417857,"Percentage",287.941152110697,281.093097504815,274.245042898932
"470","Acma","Dro2","Acma_Dro2_B1_R2",73.9563039699667,277.036638819819,-2.85233533958324,"Percentage",283.303860130756,277.036638819819,270.769417508882
"471","Acma","Dro2","Acma_Dro2_B1_R3",85.0138428306443,277.643704356818,-2.68292206446646,"Percentage",283.538686655941,277.643704356818,271.748722057694
"472","Acma","Dro2","Acma_Dro2_B1_R4",93.9289017949184,272.475092055366,-3.96747623936817,"Percentage",281.192528358503,272.475092055366,263.757655752229
"473","Acma","Dro2","Acma_Dro2_B1_R5",83.8676563176987,274.615873357812,-2.92212856097021,"Percentage",281.036446050111,274.615873357812,268.195300665512
"474","Acma","Dro3","Acma_Dro3_B1_R1",80.1158651389944,277.827898176426,-3.71846549163143,"Percentage",285.998201944615,277.827898176426,269.657594408237
"475","Acma","Dro3","Acma_Dro3_B1_R2",88.9638734390017,273.085452246949,-2.49377552539067,"Percentage",278.564837121697,273.085452246949,267.606067372201
"476","Acma","Dro3","Acma_Dro3_B1_R3",99.1935090029424,283.742616746023,-5.92148396841852,"Percentage",296.753446855734,283.742616746023,270.731786636311
"477","Acma","Dro3","Acma_Dro3_B1_R4",95.3509725194333,278.296930299259,-3.05527869318081,"Percentage",285.010063734528,278.296930299259,271.583796863991
"478","Acma","Dro3","Acma_Dro3_B1_R5",69.2673509761282,280.90219687221,-3.98126742437995,"Percentage",289.649935506006,280.90219687221,272.154458238415
"479","Acma","defol1","Acma_defol1_B1_R1",50.0000163559583,285.83735730005,-2.86745197043853,"Percentage",292.137793243828,285.83735730005,279.536921356271
"480","Acma","defol1","Acma_defol1_B1_R2",60.0051310808311,289.250218286684,-3.25198541220576,"Percentage",296.395560559522,289.250218286684,282.104876013847
"481","Acma","defol1","Acma_defol1_B1_R5",80.0159498916383,279.004421554674,-4.10857712938783,"Percentage",288.031888201246,279.004421554674,269.976954908101
"482","Acma","GS_ext","Acma_GS_ext_B1_R1",93.2039301576723,271.526493984382,-3.63958018293753,"Percentage",279.523469013518,271.526493984382,263.529518955246
"483","Acma","GS_ext","Acma_GS_ext_B1_R2",93.4803334482872,274.335853512444,-4.67814166493153,"Percentage",284.614781354892,274.335853512444,264.056925669996
"484","Acma","GS_ext","Acma_GS_ext_B1_R3",87.5480716209309,280.061564913588,-1.49824286490706,"Percentage",283.353540959181,280.061564913588,276.769588867996
"485","Acma","GS_ext","Acma_GS_ext_B1_R4",99.6476581714549,273.66914281912,-5.73417667565244,"Percentage",286.268416741652,273.66914281912,261.069868896589
"486","Acma","GS_ext","Acma_GS_ext_B1_R5",96.3066707425046,280.516993403082,-4.58303625463702,"Percentage",290.586953300593,280.516993403082,270.447033505571
"487","Acma","GS_ext_heat","Acma_GS_ext_heat_B1_R1",95.7985413566082,280.843993418162,-2.97314660836353,"Percentage",287.376664218082,280.843993418162,274.311322618242
"488","Acma","GS_ext_heat","Acma_GS_ext_heat_B1_R2",98.9892091354922,274.070357228722,-2.88626880592696,"Percentage",280.412137985903,274.070357228722,267.72857647154
"489","Acma","GS_ext_heat","Acma_GS_ext_heat_B1_R3",93.4963438689859,273.643328408638,-2.06452666069473,"Percentage",278.179557128083,273.643328408638,269.107099689194
"490","Acma","GS_ext_heat","Acma_GS_ext_heat_B1_R4",98.7410494533646,282.464259832836,-5.0044850983512,"Percentage",293.460237487846,282.464259832836,271.468282177826
"491","Acma","GS_ext_heat","Acma_GS_ext_heat_B1_R5",96.3595778342385,291.215700188147,-4.56788576824786,"Percentage",301.252371064605,291.215700188147,281.179029311688
"492","Acma","con_heat","Acma_con_heat_B1_R1",93.3976157867352,277.345781645299,-2.2582293331026,"Percentage",282.307618637254,277.345781645299,272.383944653344
"493","Acma","con_heat","Acma_con_heat_B1_R2",97.1595351993366,284.9857547915,-4.3600087293988,"Percentage",294.565673129135,284.9857547915,275.405836453864
"494","Acma","con_heat","Acma_con_heat_B1_R3",97.1284063225856,294.908882729998,-5.26365864586425,"Percentage",306.4743228734,294.908882729998,283.343442586597
"495","Acma","con_heat","Acma_con_heat_B1_R4",93.4506045398419,287.31591166077,-2.44686627291626,"Percentage",292.692226373076,287.31591166077,281.939596948463
"496","Acma","con_heat","Acma_con_heat_B1_R5",97.6909859829571,284.739858094664,-2.78238521455121,"Percentage",290.853383271693,284.739858094664,278.626332917636
"497","Acma","defol2","Acma_defol2_B1_R1",81.8506008340532,299.115870041823,-4.20264245458026,"Percentage",308.350019332783,299.115870041823,289.881720750862
"498","Acma","defol2","Acma_defol2_B1_R2",20.3344321340344,296.960536143047,-3.01430278709762,"Percentage",303.583636310391,296.960536143047,290.337435975703
"499","Acma","defol2","Acma_defol2_B1_R3",40.0605719538479,295.403973843615,-1.45043417780068,"Percentage",298.590903466887,295.403973843615,292.217044220343
"500","Acma","defol2","Acma_defol2_B1_R4",39.6368559287219,296.131086333412,-7.07872492402065,"Percentage",311.684634712672,296.131086333412,280.577537954151
"501","Acma","defol2","Acma_defol2_B1_R5",60.3690359301667,294.011273984121,-4.69490584017726,"Percentage",304.327036484438,294.011273984121,283.695511483804
"502","Acma","Con","Acma_Con_B2_R6",95.2226723669247,274.33670172843,-6.96388532349509,"Percentage",289.637921714964,274.33670172843,259.035481741895
"503","Acma","Con","Acma_Con_B2_R7",95.5449885325872,278.812015502188,-5.63415881494055,"Percentage",291.19152772299,278.812015502188,266.432503281385
"504","Acma","Con","Acma_Con_B2_R8",90.6527834385416,274.799099376089,-4.29482209686612,"Percentage",284.23578804261,274.799099376089,265.362410709568
"505","Acma","Con","Acma_Con_B2_R9",94.7983458945532,271.612321125715,-3.02982607565763,"Percentage",278.269529444204,271.612321125715,264.955112807226
"506","Acma","Con","Acma_Con_B2_R10",93.9560112686728,280.422816350382,-5.15847746541893,"Percentage",291.757149819036,280.422816350382,269.088482881729
"507","Acma","Con","Acma_Con_B3_R11",90.8134684611875,272.916636475,-2.58497500933926,"Percentage",278.596407097321,272.916636475,267.23686585268
"508","Acma","Con","Acma_Con_B3_R12",94.5293457949283,268.803603221795,-4.14287326341875,"Percentage",277.906426176968,268.803603221795,259.700780266622
"509","Acma","Con","Acma_Con_B3_R13",89.9954793747964,264.790627273892,-4.35338455778889,"Percentage",274.355990818862,264.790627273892,255.225263728922
"510","Acma","Con","Acma_Con_B3_R14",80.567324900078,271.212464533762,-2.4117676621262,"Percentage",276.51165971581,271.212464533762,265.913269351714
"511","Acma","Con","Acma_Con_B3_R15",95.9853107901405,264.520025424651,-2.51089491537637,"Percentage",270.037025443825,264.520025424651,259.003025405478
"512","Acma","Dro1","Acma_Dro1_B2_R6",95.7158791246068,276.439055320242,-3.78064012632262,"Percentage",284.745970723862,276.439055320242,268.132139916623
"513","Acma","Dro1","Acma_Dro1_B2_R7",96.8509559399707,278.180943173765,-3.14612996603704,"Percentage",285.093697258635,278.180943173765,271.268189088894
"514","Acma","Dro1","Acma_Dro1_B2_R8",95.0721723260191,281.874481957886,-3.87497528786567,"Percentage",290.388672896955,281.874481957886,273.360291018817
"515","Acma","Dro1","Acma_Dro1_B2_R9",90.4676124393959,271.860321113775,-3.30286830004888,"Percentage",279.117464518347,271.860321113775,264.603177709202
"516","Acma","Dro1","Acma_Dro1_B2_R10",89.4718259493297,281.399380355009,-2.86700358960515,"Percentage",287.698831105401,281.399380355009,275.099929604617
"517","Acma","Dro1","Acma_Dro1_B3_R11",95.6750027172486,271.235532053042,-3.84156495610667,"Percentage",279.676312990034,271.235532053042,262.794751116051
"518","Acma","Dro1","Acma_Dro1_B3_R12",88.8736501119037,270.567003684173,-3.08624891307995,"Percentage",277.34818564777,270.567003684173,263.785821720577
"519","Acma","Dro1","Acma_Dro1_B3_R13",96.6189010984108,264.214455903371,-3.94608769191368,"Percentage",272.884896764368,264.214455903371,255.544015042375
"520","Acma","Dro1","Acma_Dro1_B3_R14",94.1122852812356,271.334368200057,-2.43462693949993,"Percentage",276.683790348171,271.334368200057,265.984946051943
"521","Acma","Dro1","Acma_Dro1_B3_R15",92.9377689532261,270.272267367545,-4.03260255986202,"Percentage",279.132800822703,270.272267367545,261.411733912388
"522","Acma","Dro2","Acma_Dro2_B2_R6",93.2628182764408,276.007423047904,-4.78816684837091,"Percentage",286.528100927532,276.007423047904,265.486745168277
"523","Acma","Dro2","Acma_Dro2_B2_R7",80.139132547443,277.996192932779,-1.61557127394037,"Percentage",281.545965842319,277.996192932779,274.446420023239
"524","Acma","Dro2","Acma_Dro2_B2_R8",83.7891554237299,276.643388176478,-2.43761565077285,"Percentage",281.999377194455,276.643388176478,271.2873991585
"525","Acma","Dro2","Acma_Dro2_B2_R9",92.934085729051,277.438109346404,-2.99753867639377,"Percentage",284.024374997692,277.438109346404,270.851843695116
"526","Acma","Dro2","Acma_Dro2_B2_R10",92.7654384267244,279.200044900533,-2.00824830505611,"Percentage",283.612617433796,279.200044900533,274.78747236727
"527","Acma","Dro2","Acma_Dro2_B3_R11",92.7077661181332,271.621968462866,-3.47230535364673,"Percentage",279.251403125915,271.621968462866,263.992533799818
"528","Acma","Dro2","Acma_Dro2_B3_R12",88.1930198033044,272.105583295178,-3.09804664099186,"Percentage",278.912687516499,272.105583295178,265.298479073856
"529","Acma","Dro2","Acma_Dro2_B3_R13",94.7983458945532,271.612321125715,-3.02982607565763,"Percentage",278.269529444204,271.612321125715,264.955112807226
"530","Acma","Dro2","Acma_Dro2_B3_R14",97.5303272743484,280.098826866764,-1.38668613649641,"Percentage",283.145687726925,280.098826866764,277.051966006602
"531","Acma","Dro2","Acma_Dro2_B3_R15",95.9300927452979,270.382336010376,-3.33412124014655,"Percentage",277.708149143045,270.382336010376,263.056522877708
"532","Acma","Dro3","Acma_Dro3_B2_R6",93.7280756644121,278.414428843986,-2.86654069115476,"Percentage",284.712862502525,278.414428843986,272.115995185446
"533","Acma","Dro3","Acma_Dro3_B2_R7",93.7027001982641,279.926268601406,-3.3068312416468,"Percentage",287.192119478655,279.926268601406,272.660417724156
"534","Acma","Dro3","Acma_Dro3_B2_R8",78.2825937189815,279.307937546532,-2.62347562755916,"Percentage",285.072302673448,279.307937546532,273.543572419617
"535","Acma","Dro3","Acma_Dro3_B2_R9",93.7203525783318,279.932123896756,-3.32349835074891,"Percentage",287.234596155757,279.932123896756,272.629651637754
